Store,Avg_Forecast_Demand,Avg_Inventory_Coverage,Avg_Volatility,Total_Replenishment,High_Risk_Weeks
368,59007.49943542036,0.8192954607530357,0.2833174246759853,548707.8948798804,0
369,37782.02307955718,0.8003061121044784,0.16857874256640398,256016.60611446865,0
370,46925.59228684179,0.8010081488289714,0.18709987965392502,337738.8613402795,0
371,39405.96636467889,0.8109011404759539,0.2437470036388997,333022.41649768484,0
372,54376.666803332206,0.8135064786830428,0.2034483018931804,405416.36631407344,0
373,27161.970123142015,0.795515725385652,0.14983919371789778,173746.0179246527,0
374,42795.724885596195,0.8073794700857333,0.16605026546706708,284812.5660550248,0
375,54250.00771415258,0.8059551079044347,0.25899536865878425,479832.5562176867,1
376,50318.459588541,0.795753105947534,0.2444268836875819,431136.1266420267,0
377,48290.07262637442,0.8065609976085287,0.18860275360740333,347281.7834926592,0
378,40838.13604212964,0.803612079099494,0.15783285745842265,265812.40125410137,0
379,24364.66045251785,0.8051552592154751,0.19807041656414265,180417.12652698177,0
380,83002.2957813226,0.8201945545454379,0.18071621525338175,570753.5029508835,0
381,53369.9894624268,0.8066693274890985,0.15956219364798582,346776.9376234471,0
382,46638.02915826017,0.8018223649736224,0.2386179272019941,393150.211695873,0
383,98864.82489788174,0.7930042285273268,0.13761656529769165,600412.3836354828,0
384,54194.83587674425,0.8037545798262599,0.1823251167908701,382273.9251213191,0
385,44156.23140304276,0.809801162916132,0.24274385011370936,373204.04937694065,0
386,40583.265547797855,0.8154304648682359,0.21412392766850002,314629.5452064972,0
387,54282.92320149999,0.7973963166398083,0.21377883889430133,425942.987850878,0
388,60849.194604041404,0.8153961099222328,0.18642457102012028,429062.5738146093,0
389,63707.145456497834,0.8188121047791961,0.16236165275609385,411374.3488333767,0
390,70079.79686927996,0.81706710431053,0.20909373656232205,530916.0123991583,0
391,33274.17839479765,0.8017158126804782,0.20555423741147458,254153.39660073316,0
392,43400.219881138524,0.8156247985896359,0.19540571121926048,315794.83636571694,0
393,35053.84080358878,0.8064954713661737,0.19446428915830147,256550.91431579058,0
394,51371.583702080934,0.8054833716245648,0.20153647943933056,384602.9128623157,0
395,23847.239578410637,0.7928008117551775,0.13818011146561865,146088.35210666695,0
396,60643.724713471645,0.803694716432905,0.1979268531055808,450970.90620451065,0
397,35818.89065190658,0.7960584890965045,0.2203044311895137,286360.2897326056,0
398,32449.765243658727,0.8103974022264241,0.24364791738618535,274718.95016322983,0
399,34481.76114428871,0.8099534643227317,0.1654408484584918,228020.60759945892,0
400,53245.90621269262,0.8021251029593456,0.22275766979320757,426406.3485749979,0
401,43263.4185553917,0.8087390776410155,0.21467585630127564,337483.68542591325,0
402,33840.499860781296,0.8013783572132207,0.18525452849049423,242132.19045931718,0
403,44642.56344981043,0.8003166770139173,0.14091194409687716,272975.3628073914,0
404,29625.982810513,0.8051204173244264,0.1835964864996757,209858.8681387907,0
405,27445.068023043626,0.797163199242697,0.28338564259218685,259448.37517350414,0
406,42047.840459654886,0.8050239879790987,0.18852352379406626,302433.9823090746,0
407,24955.103670108987,0.7970764473882606,0.152003572258268,159677.21693031245,0
408,29199.73221191603,0.8030102820798295,0.19492775023951547,215295.3260333302,0
409,34907.45119011002,0.8099543447087524,0.1861000226386855,248119.5460747417,0
410,39492.89467290352,0.8151059908341499,0.2305892018918004,321035.5260868164,0
411,56258.994177306784,0.8117895801360732,0.202360289084263,419546.34136239137,0
412,54521.89298136722,0.8133536532940288,0.13868582159887297,324711.1040995714,0
413,41243.12573223292,0.8011044241211364,0.14791703221934513,259821.62327541324,0
414,39442.215233245515,0.8112224311518671,0.160675217252466,256584.2700486566,0
415,37954.726879341055,0.7985719443603213,0.178997720089368,267467.271206996,0
416,66633.30742814207,0.8149057646204056,0.1750510343365975,451959.37604657304,0
417,41495.52117224179,0.8194685714495515,0.21194026892193846,317670.1028211186,0
418,31749.918426115324,0.8094361572378862,0.22013879414791632,251872.14965683693,0
419,32463.11988989034,0.8049199107455676,0.19671883184861172,239936.12599424864,0
420,30166.48712988347,0.798623523403653,0.14057122676480593,184683.64872071354,0
421,55657.070261619076,0.8102903101147557,0.16015723294645653,361535.1656829962,0
422,26104.569997493858,0.7979463036090596,0.1558225263500709,169558.4722422647,0
423,81668.70028277661,0.8052000508783047,0.10780321554358678,428415.59285607625,0
424,44960.04381051556,0.800277640749771,0.1614226170433819,296983.73480051133,0
425,19797.187430481797,0.8055959782417517,0.16915144982767313,133324.22129688656,0
426,29736.73553236606,0.812391631337927,0.2021047410485511,221815.77062527003,0
427,42605.09642707848,0.8235490184283646,0.24332074551457272,357016.1511372761,0
428,37153.04959770253,0.7971125148498269,0.15960170682573374,244239.81918558845,0
429,30701.96973542153,0.8029737774951455,0.17242184921551737,210257.90026588237,0
430,50617.51466532589,0.8018816091040992,0.15684619038652636,327598.3840861571,0
431,57781.15618335172,0.8141879888987228,0.160634498973191,373640.20609064173,0
432,67506.93634497844,0.8147808062967387,0.14065471100845864,401813.8295875168,0
433,35506.05184287885,0.7958452823051985,0.1600629659847455,235576.6624406977,0
434,60513.61960572894,0.8138376963660027,0.13475957777739148,353977.0016411981,0
435,18651.514925007254,0.8054942891114537,0.15322932599565245,118358.0352838662,0
436,32234.683216274312,0.8030297696510921,0.18077219869377664,227203.89645397154,0
437,42392.89354901998,0.8002175723180472,0.18290706736141735,302021.6028612258,0
438,33424.51601244919,0.8108919416688171,0.2526666752025145,289829.08955950674,1
439,43176.394939360485,0.8049911820411804,0.20951459989920068,332830.038811879,0
440,31852.434977744615,0.8075345894462764,0.15310326191634055,202457.0681677167,0
441,40540.21478186101,0.8122968173427801,0.16916463326762904,270368.0024773014,0
442,27002.522560154546,0.8028933076148549,0.24518172592153878,230420.4909602203,0
443,30964.51919054008,0.8145837376259883,0.21618626098559848,240862.62819543504,0
444,66786.60603779185,0.794316849457431,0.13760065130875593,407430.9606090714,0
445,51924.11332208589,0.7999575860755399,0.10749507210648408,277444.2773229516,0
446,28117.35860048825,0.808644964045171,0.21805995031183695,220908.40629704666,0
447,31931.286523217674,0.8008555808423513,0.11817207968825542,178711.640777814,0
448,49905.72909890044,0.8089525377031906,0.1562555046335583,319522.9637259347,0
449,61568.064501984794,0.8148824066215846,0.18301552227782944,429883.60155393666,0
450,50926.03708468673,0.8094072810091779,0.18154420562207738,356188.11168196704,0
451,33670.92186390301,0.7974458416747646,0.1594490760632774,222610.2470534261,0
452,27433.93585023507,0.8059897422350659,0.27333381024981346,251346.88493803868,0
453,58163.052369950405,0.7840157037345106,0.1494653763421654,375859.3648990077,0
454,34376.82018997577,0.8070218116142768,0.21586981566570443,269610.39667902206,0
455,47010.8270458824,0.7953712163283482,0.1523688528836503,303259.4907351423,0
456,34676.991964076944,0.8125528501437355,0.20327171930802804,259190.08224893638,0
457,31970.100278299837,0.8007900216823505,0.17964681265795474,225405.80922129264,0
458,45721.57221673253,0.7950190620045481,0.175308603725894,320257.08244699944,0
459,53621.067796423216,0.8090744698317341,0.24287246385658445,451264.77586629055,0
460,21658.98584121976,0.8079067232108929,0.24839512601493233,185750.59462982023,0
461,27484.23336541184,0.8032719991524537,0.19193762649836674,200910.26414383715,0
462,26931.19512585483,0.8047392742945485,0.17473526088131425,184807.95937898793,0
463,36822.07602298569,0.8038551165232167,0.17146688832986848,250371.563528636,0
464,58893.12631032232,0.8065544592186942,0.13138250296078938,344183.0699475172,0
465,47774.615634800655,0.8020973563159812,0.22368550844680504,383515.44302860816,0
466,45777.20874694061,0.8137944638021277,0.21629594136302405,356195.8363520566,0
467,77196.1806503308,0.8174545950349639,0.14573941265900298,469330.5824630246,0
468,33803.48611731054,0.8053258524797159,0.18340654964650085,240797.36896294422,0
469,66750.41599260239,0.8068567199132446,0.21778861853197326,524538.2997357919,0
470,70803.05372594054,0.8094001810857472,0.1782358197534176,488927.4835958216,0
471,40838.12635028927,0.8060186829823889,0.1714014000281922,277251.19542586623,0
472,31517.353872932752,0.8031376227370229,0.16988091271904954,214111.94454347645,0
473,19957.80009002875,0.816502727014891,0.21305150652282737,153407.27993596432,0
474,45333.985684587264,0.8020574598669692,0.19869543713736088,338290.37290774577,0
475,37868.585345131614,0.8054387691615202,0.17236682764585418,258757.59262593428,0
476,35023.64908096828,0.8041684647545836,0.21650890522884977,275163.4328407763,0
477,36666.345152499634,0.8029849280650804,0.1935022008972134,269066.40739610576,0
478,40491.71597438556,0.8029183686881706,0.2128469533375737,315876.25390399067,0
479,65958.12855879705,0.8049619111592005,0.1748157047633132,452383.00797239225,0
480,28926.276138362242,0.8063782154439583,0.1934086042971182,211650.83408346566,0
481,34115.40625468906,0.8063907054378003,0.2203179800968084,270350.0726033511,0
482,46208.35202957656,0.7938765275364726,0.1948985637511748,344968.6738413592,0
483,29291.15153066748,0.8018303166025504,0.2044143392341442,222994.72574674734,0
484,46660.737122805986,0.7959045624550216,0.15558645271896834,304600.37738003186,0
485,31072.07949299005,0.7987071774551353,0.15960054442505434,204576.98644438415,0
486,26090.328380022034,0.804137363056143,0.21239167578096207,201990.504762834,0
487,42610.803205294535,0.800270516942591,0.18445202191622195,305827.29456326686,0
488,21265.13800385266,0.8101266123995527,0.20056283818288753,157562.53376169258,0
489,43240.28855568134,0.8183035479124285,0.27448323598282787,395102.3617444357,0
490,49059.98124072623,0.7969565230324117,0.10457730990067556,260487.07357889056,0
491,40766.851643143615,0.8148176263869523,0.20779238814854703,308663.03013308917,0
492,46834.449601254295,0.8062636998036166,0.17678644790452397,325022.9460609639,0
493,51741.615598516924,0.8092545887628341,0.1933145955038826,375702.3034371889,0
494,55773.051159692535,0.7914923289745471,0.1263775091211699,326070.46458660066,0
495,32286.373670095985,0.802380486189027,0.23849807099524747,271427.7430018919,0
496,48214.734494883814,0.8015520891056888,0.21664481246037906,380278.187508507,0
497,52235.61888727125,0.8099858021386378,0.14235470613789344,317503.41163413064,0
498,41273.14639615554,0.792525733796677,0.0948744578475087,211909.35078686906,0
499,34446.180872951554,0.80345296184167,0.1637031114729348,229040.2369245127,0
500,36184.7607596083,0.788843111300852,0.12379021184647583,210447.34350109778,0
501,28504.67666497839,0.8028957088801093,0.19303023060999627,208579.14806087618,0
502,60322.05436999137,0.8137657502804915,0.18120434172478941,419752.574815292,0
503,40993.79389567684,0.8124274081541899,0.24511833274583641,348042.348053443,0
504,40038.81372325382,0.806980569115378,0.16543554551255607,265962.4637469789,0
505,29722.42442256695,0.8055844086648934,0.18685695453865994,211958.60192782167,0
506,41593.08397650921,0.8240529275428504,0.21340997800040176,317764.81952786696,0
507,50086.40936395089,0.8176908905920444,0.19674066124875617,364256.99735642766,0
508,43483.52503526577,0.8031592685527478,0.2094253217336172,336420.0595315427,0
509,34980.2544178145,0.8107533245220858,0.2102225428543803,268137.9570709551,0
510,47678.91809337259,0.8097841348595515,0.16875255895465222,319586.81780555815,0
511,33452.70667510578,0.8033979939652739,0.12044511834188083,188339.964969571,0
512,45665.67249013244,0.8027228781121948,0.10072402697523831,233888.44399609521,0
513,100705.21614622387,0.819942056867731,0.15233855097525908,622385.0642060814,0
514,35803.5460723199,0.8119209582898073,0.22089595802360024,283057.75790880003,0
515,54003.24350393751,0.8030516893972844,0.1609140823579118,354257.6709373791,0
516,35948.923079208944,0.8060497935741616,0.22047449586721354,285023.9953925457,0
517,35229.76458704763,0.8062842244310346,0.22642295770719265,285329.0108619576,0
518,35768.282564416935,0.8094765802177575,0.22971234906600937,290744.9277206833,0
519,31675.784708187475,0.8070884241323333,0.21615542500322518,249395.0877876827,0
520,23461.67220701392,0.789509400304225,0.16544763673142562,159465.25316079115,0
521,30492.252747616,0.802792479171692,0.20293969870285358,231117.23982020398,0
522,50389.07176589959,0.8113048894638328,0.16319635726279658,329417.13457059755,0
523,81200.1233736507,0.7912513552836945,0.12856106775803636,480247.46700509515,0
524,52039.745312237166,0.7937163174087019,0.1514673146258075,334885.1100170135,0
525,56433.82799315455,0.8114539018958765,0.1542631655011206,357075.6679059879,0
526,61938.25256263013,0.8165753239575911,0.2308261677509755,499949.23719255516,0
527,63381.69881848655,0.8180077304665828,0.1438503721330078,379888.01145779766,0
528,62287.85503881165,0.8153758820440412,0.21512872370517783,482092.78297044407,0
529,47168.779789406755,0.8073627854879923,0.18951281560736888,339085.084343915,0
530,37435.53825691392,0.7857794723824807,0.15460954483641334,246760.5835070728,0
531,30707.036131842586,0.7893569970367459,0.12719429471296545,181647.04281138326,0
532,65287.24052605741,0.8156413273979662,0.11275659619202623,345553.48993426556,0
533,63090.541733384016,0.8059558754553932,0.18520077332780185,448076.8258487224,0
534,44251.3535248388,0.8152812267393494,0.23863783817297426,366725.2311367799,0
535,48661.635823261924,0.8115836870074707,0.17028191211927474,326025.66094201704,0
536,48665.26192289642,0.8005928920706288,0.19752484686898475,361822.20450418687,0
537,36032.965321292206,0.7975576669211284,0.17352454754414495,249449.79842503666,0
538,24084.161510218488,0.8047100567336052,0.18898675737361112,173246.92654966118,0
539,65253.440221037774,0.8017370891327494,0.10879357383640793,349164.6529779397,0
540,39991.41965145361,0.8184205317080107,0.19959279763773238,294428.364247073,0
541,40194.804122802205,0.8133089824454476,0.21815277824550125,315368.40423093125,0
542,35959.49748579808,0.7976049013439621,0.1721625181583335,247197.88749023573,0
543,16383.024196533206,0.7790388100519479,0.3579609831348013,183167.56541519496,1
544,79125.92562224447,0.8085209290871939,0.21068346705655278,607537.973968413,0
545,64412.54705487182,0.8251557258650841,0.2447442512675191,538020.5263704909,0
546,86206.08435544281,0.8040758604385646,0.1344120150979155,510158.0587841559,0
547,34704.50473310412,0.8152781481069685,0.14288821633716192,210140.73378127374,0
548,31055.74913990389,0.8042173275675994,0.21632293234066072,244489.51633861166,0
549,29146.72503115136,0.7984528999453774,0.15198559321827632,186079.11505021004,0
550,38055.67790184595,0.8073875183035557,0.1846309787772147,268709.06861261453,0
551,39463.93381259643,0.801771665578,0.18010985816325029,277579.99000004976,0
552,44769.89552284418,0.81962387771262,0.30574421764222287,441364.009421128,0
553,43520.84943470686,0.7935598706126817,0.13496190581170844,263415.1314163788,0
554,31098.048196224816,0.7896499061402196,0.12281484715079079,180403.71026848938,0
555,27879.814924230483,0.8000720718493043,0.21474084698066803,218657.39873276424,0
556,43034.58460287321,0.8061595880879935,0.201227580229715,322706.23190540983,0
557,24924.166281747664,0.7994752366436314,0.21866388360339808,197631.17988434725,0
558,18688.490875920874,0.7959618062880239,0.19020180949471302,136150.55960287928,0
559,35485.62891312426,0.8015248944283072,0.22825832082448225,289500.9303173369,0
560,82592.98714820087,0.8165888369964056,0.18566506868536797,580342.4242217757,0
561,40050.81260941544,0.8139469133322937,0.18846003960671215,286080.32630795205,0
562,127689.90359206023,0.7948647643632623,0.0892555747667202,630071.5586898911,0
563,27557.30999446373,0.8008315427262485,0.15510527487154266,177817.10654802344,0
564,35274.32724646619,0.7953756839772661,0.16202033810886446,235346.88847894061,0
565,39345.69632696455,0.8135623670655706,0.2052251198689759,296899.75747745123,0
566,33459.442259277814,0.8043558238355795,0.20940856828934443,257935.15123419784,0
567,29329.49662563735,0.8060017323898544,0.20921108900188257,225350.36563667824,0
568,31401.842016198538,0.8009988120357804,0.16462230921293,210100.59113990908,0
569,26777.3414775026,0.8004798849844609,0.11138479097478408,145161.1983293773,0
570,25033.706470902453,0.797938396319793,0.1959382200201134,186163.76690042403,0
571,48877.61211907675,0.8120292017138874,0.1569672214194299,312020.37831552856,0
572,40604.184672789925,0.8108820311100079,0.19080932956453012,292854.8164713423,0
573,22457.238022586156,0.8097694291559832,0.22442990984299374,179509.66539637314,0
574,53430.549677740186,0.8073944495740459,0.19739647937062235,394190.79113574384,0
575,32227.82228231767,0.8042051416267454,0.30842761551771886,322062.62904128514,0
576,39606.7748419246,0.8063254717525722,0.24013992600873652,333204.99870085076,0
577,27898.300769841862,0.797191120314828,0.17067612042952343,191135.7969542046,0
578,62835.678027635324,0.7750772432373615,0.11625308225373374,364654.69198206405,0
579,46116.59432152738,0.803121270295558,0.21268253633396395,358682.09935214947,0
580,56670.275026780546,0.8044872878831758,0.12423167786036786,321156.9366659345,0
581,30128.198557517015,0.8037667944462886,0.2571729464514977,265984.098591069,0
582,39399.66201114147,0.8213462518933394,0.18923618326970576,280238.1179590468,0
583,25234.612004305764,0.8030179688609614,0.19187233128804945,183609.1207560969,0
584,29541.055130091172,0.8030514823446178,0.1827860458396122,208454.993998017,0
585,28908.929304141384,0.8058194943496048,0.20834306778365128,221849.9805470391,0
586,88710.22817735375,0.814761907025441,0.14910471841379438,547716.5136197691,0
587,61870.28384048776,0.8129889455071505,0.1662308504072762,408067.3605847332,0
588,37244.743270021485,0.7944153481239272,0.1783552848054724,262178.21782653383,0
589,30393.38708666646,0.7966252775654971,0.26591867909013256,274728.5553319075,0
590,30492.887899397472,0.8071413838665679,0.17738501498607834,211420.86423050315,0
591,33601.321246121115,0.798475038847432,0.15303145491162023,216697.63804340866,0
592,26314.576213400516,0.7951425967520324,0.16066057592504018,174211.75908079135,0
593,55958.56800898053,0.7949190802678895,0.1572747209003118,366960.2117363119,0
594,25814.266711184504,0.7987439151773401,0.1684014442541963,175062.45039358857,0
595,89705.49689814357,0.8177510678584031,0.1780374733090925,612343.6752134447,0
596,27758.33059339748,0.7921198896515124,0.14833038708015894,177449.22618768175,0
597,31053.197273066133,0.7940463879572591,0.1362162517516035,189365.92919322828,0
598,33433.59825023978,0.8085903564219764,0.14886223149174807,208508.5608496128,0
599,58099.9632330486,0.8108321775269521,0.15887470926168415,373498.34912142064,0
600,43126.85056680912,0.8069192713120181,0.21560023341678777,337194.5110550982,0
601,28821.248972990717,0.8051249377887792,0.1879601282327755,207258.96908561792,0
602,37632.45419878767,0.8019297188648676,0.16606244283696556,252042.02357531487,0
603,43428.78061216917,0.8072067753004235,0.20694624775300907,331843.6250394231,0
604,41565.25590352917,0.809847376167233,0.1988078236436143,307821.4252777272,0
605,43083.89134517987,0.8048787446200555,0.22151322056227923,344299.57778856717,0
606,33808.70435276303,0.815274353467407,0.18606405581349486,238475.92209649214,0
607,22193.005079929837,0.8063733572308662,0.31002929122885303,221929.35824300064,1
608,56117.09097715686,0.8074634450746145,0.22535569554737522,451775.35083061585,0
609,28055.1637689025,0.8062573817067548,0.13535964699461392,166850.21212370126,0
610,25141.187764872422,0.803850539738698,0.2124556809113807,194952.24278692744,0
611,34851.95740505903,0.7925980661206157,0.12454076876171549,201935.59715669282,0
612,38581.50979300483,0.8086684825838953,0.20455885941196914,291901.5655632532,0
613,37451.94783460415,0.8032673455017827,0.16850466274617484,253950.40755796447,0
614,38384.698498498954,0.809279456136138,0.14245230423571636,233231.92424051792,0
615,54403.794671379794,0.803356136814635,0.18175750481996084,384247.7609475049,0
616,48500.71057575338,0.8089744895753499,0.16360117893484993,318712.63433376665,0
617,38706.27207895646,0.7973923656527865,0.20227687254027119,293260.55225025595,0
618,43286.82460630546,0.796801010379337,0.17279952132826468,299367.5001192469,0
619,25320.257676579215,0.7991695665996739,0.2096012489227915,195823.61949096117,0
620,50102.041605882194,0.7970541227230986,0.12487580118261486,290322.4542642933,0
621,35508.766116303785,0.8033372722963883,0.19317715387806814,260175.85071408632,0
622,25742.851767733246,0.7961250807523064,0.17335000053014388,177803.13556161287,0
623,41002.087773596744,0.8084356327923192,0.1680531708251356,274756.7732921716,0
624,40024.27739283838,0.8123848593408692,0.16864516276313696,266826.10028588714,0
625,38287.703104428285,0.8009772640539271,0.1877557292583527,275736.09982415865,0
626,54208.24335366261,0.8029761086246195,0.23956730485748864,454650.8266818636,0
627,39195.59302154353,0.8038306305474352,0.20273352371037437,296179.1695553573,0
628,37432.5449070524,0.8066034299250218,0.2031942284587814,282233.84196338477,0
629,36414.22101287325,0.8054890105787612,0.1772486663618452,250506.82528458105,0
630,35926.086594297,0.8102271011010139,0.19740131763623717,264399.7915201873,0
631,33610.49474341839,0.8113995967488724,0.182982654329235,235963.30310622975,0
632,45797.13011120657,0.8035960345655447,0.16947557363131477,310648.2562419314,0
633,43262.32748972372,0.7983370695840567,0.12443668556574934,249654.2926208485,0
634,39677.799418160976,0.8095185636631275,0.2541135206136081,345161.4378128357,0
635,35018.49016465286,0.8024662675856957,0.26733403447931614,317250.5564097283,0
636,37287.968270893776,0.7955459645948064,0.31017425302919405,375533.5841459757,0
637,51802.73968029836,0.803391044673494,0.15977360350110967,338057.73540382774,0
638,36358.6832145044,0.8002001469478157,0.15564170907360694,235011.17485103736,0
639,26061.4976003274,0.8028332288096112,0.19581227714993968,192145.3116891113,0
640,70161.90540037978,0.8107591660580654,0.1955630251368903,513461.000991736,0
641,32220.758840249888,0.8063941953818344,0.22605647266953613,260103.73414460727,0
642,21036.67766570199,0.8022638848334857,0.16617118105459264,141078.42530958346,0
643,45839.831702390264,0.8097970358462458,0.2003309923021956,341757.6335363393,0
644,52682.39532534759,0.8001818915744492,0.14276498835139115,325447.9738743212,0
645,62005.47149814029,0.8177408096203866,0.2074719111811175,467144.6172005478,0
646,30118.571718347423,0.7932251115626616,0.11783458424366623,170622.5185741761,0
647,34965.3959389511,0.7987964528365333,0.2285125329386744,286663.722819599,0
648,38716.976589685866,0.8070928875388109,0.19692347869575313,286354.470967215,0
649,22456.983971072954,0.7913749372692005,0.23252089302952358,186772.15870783135,0
650,36897.69165475758,0.8014553022123249,0.13864399607722327,223830.82300453322,0
651,44708.247144950576,0.808521443426078,0.14940040246576763,280305.2259125587,0
652,40255.002841709356,0.8132165793715351,0.2449625676767151,340981.4725509125,0
653,34177.55045359152,0.8059245703775998,0.18408513237342275,242080.1335269928,0
654,39646.85462176352,0.8041655411394816,0.23158659668977905,325476.8142937325,0
655,52233.6492261074,0.8014381996090136,0.2305258838391019,427769.7040131808,0
656,19423.8757146426,0.8039112709522062,0.16071713069859314,127279.35875240545,0
657,36848.490044103906,0.8248894687356848,0.2594554249906817,319780.18369108357,0
658,33841.102607030836,0.798912224859839,0.21340838606257137,265730.2157032966,0
659,31808.548412605705,0.8050799212897362,0.20537961046244294,241523.93651713716,0
660,28802.696292902,0.8052889641476736,0.21817870437429035,227266.9037084548,0
661,42427.8673602839,0.8068298180151338,0.1503887749755182,267898.74182009813,0
662,51091.1310942634,0.7988421671854542,0.27019455557152183,465717.66475469404,0
663,35259.13156551142,0.7927930812171693,0.1177421789891261,200276.68192646132,0
664,30863.158385357736,0.8058556063264389,0.22145235689831883,246342.9841781931,0
665,46515.61112780535,0.8109039348658075,0.19573952324113827,340682.60163494747,0
666,42238.74883899046,0.8136603184894879,0.24528067794241112,358184.5458384582,0
667,49618.95313327377,0.8217504851709457,0.22711270619834065,394354.91767071676,0
668,53468.86884484015,0.8094999435459588,0.197085870341168,393199.966927974,0
669,28325.109484436038,0.8101904994265279,0.16810094269738413,188756.24745888409,0
670,38354.75935342897,0.8146076554747104,0.15495371584673076,243519.09202684567,0
671,38649.49517075591,0.8163513724604171,0.17721783871553679,264021.8412375732,0
672,49710.0327875918,0.8048700652306433,0.17754621717288038,345385.47426422144,0
673,45871.29685037211,0.8016787477156642,0.19064817652009514,334788.5239880133,0
674,48154.91044168021,0.7961142069489189,0.17729107735065175,338591.80577735073,0
675,22149.460124616075,0.8033814359871257,0.2237024530536424,177541.02422256165,0
676,67150.41546094301,0.8133054328361026,0.09604607194995725,329052.7633578481,0
677,41308.36734390214,0.8097975074917859,0.21892530398680513,325706.14571184386,0
678,45580.82569339812,0.8019969238012054,0.1933821340618813,336061.94209578756,0
679,57968.432340745014,0.8132867237648778,0.16755459620142968,384700.00588005374,0
680,30353.129872034042,0.7926088726914642,0.14762226582686958,193835.70137075812,0
681,22272.810689414648,0.7958131928201418,0.1755167602008488,154738.59617156076,0
682,81261.39460041396,0.8008027178400272,0.1391930239962088,492509.24494289025,0
683,50110.02019435612,0.8051088227987689,0.20921630608229533,384820.00981013925,0
684,51469.286441417484,0.812742309995483,0.2168469612144058,401363.5018904623,0
685,34070.90417162711,0.8066100324705238,0.24585272483318565,289921.0361990217,0
686,36661.31461470375,0.8073772085354494,0.23710588250126485,304922.2032893952,0
687,54199.31877124533,0.8031843091427543,0.16303482650413373,356739.1498881141,0
688,21281.070370466554,0.7999860063660151,0.223287957847714,171280.28285556386,0
689,38873.23228069666,0.8023504681589867,0.1897840686203308,281933.4301306056,0
690,33401.61027145855,0.8060308544880946,0.178261095646058,233312.03984032443,0
691,48464.836183251864,0.8074071831874275,0.1896428568742454,349145.8505898787,0
692,37853.82384445797,0.815287322864174,0.2468498189975237,320706.7376177288,0
693,39664.54780155077,0.8008089216984683,0.34989944787534616,434323.2742680782,1
694,48072.16032352606,0.8122776229865843,0.16243563364436017,313381.8822667921,0
695,33367.691438039175,0.8074852756155345,0.2712224692719762,303774.6256157306,0
696,52119.11594718388,0.7987228591679558,0.1710660146299536,355901.4466356191,0
697,64635.4320785359,0.8141052348880591,0.2007358749688024,477456.08428121905,0
698,99095.77766347966,0.7982415820200639,0.13075326449570251,582476.2003009352,0
699,45479.765724504054,0.7955033544811697,0.17040688930096354,313576.1259876482,0
700,26435.404605229334,0.7986200128847945,0.221005600209433,211425.10981477716,0
701,34338.17427686284,0.809927985537806,0.24009948925337263,287595.3186803539,0
702,25106.785634035314,0.801817454489082,0.20324955579146736,189708.64141335213,0
703,19330.141417760056,0.8060534627421152,0.18851892501791054,138564.030400199,0
704,63103.928795936095,0.8205428404093492,0.16276349477394883,405997.1103354193,0
705,47941.62411384384,0.8032143452478265,0.19674757737682347,355650.4394252272,0
706,34049.815673005985,0.7970283679641759,0.1629232681701652,227770.37249516812,0
707,50487.38038994638,0.8081325347987888,0.17991544191690098,351444.01251319854,0
708,34057.18077843199,0.8009684467735232,0.18859259216860078,246423.79744421525,0
709,59787.17665150977,0.8074469634136182,0.16820072560969143,399479.26900118554,0
710,27875.195933429593,0.8094518036670478,0.21640873415709727,217651.07143450002,0
711,36917.80091933163,0.8204561865344481,0.2054276480922185,278695.6664389355,0
712,34561.587265694114,0.8112998985169627,0.16044986032621886,224353.9418854863,0
713,55220.028664363716,0.8092525709701401,0.198435371006599,409051.74249623396,0
714,30626.152648136787,0.8042836055098137,0.1775937651410851,213950.21994027976,0
715,37393.35097598184,0.7988995024345552,0.23089649690820532,308262.6854947672,0
716,33039.748010132804,0.8096983258270817,0.15658372128655307,211806.3852795705,0
717,31753.25979234798,0.80990431077709,0.28857164573165867,302059.2714315245,0
718,45029.18140166084,0.8053773884539491,0.1603208401493599,295242.277996482,0
719,30071.323351943087,0.7989072756388601,0.16523216763884435,201372.9819549366,0
720,41984.32051201782,0.8065105433419996,0.20310204921047387,315867.68503035064,0
721,46170.414446369046,0.7964994755252633,0.13232884029199024,275883.8560759467,0
722,54328.96580916323,0.8373786872601945,0.177198743963673,362894.0728592435,0
723,46512.87470273451,0.8072249814973391,0.19436951262877075,339800.52316032123,0
724,41723.781045655356,0.800907199518851,0.12482976871684005,239423.04160111566,0
725,33897.70949621963,0.8023607113160193,0.1640489579783914,225347.84865095277,0
726,63714.31419477328,0.8145652510821101,0.2378153021145543,526848.0941840819,0
727,27090.9835384527,0.8003142881681852,0.1796921821203999,189837.75071897107,0
728,31846.428825741903,0.7993845038881641,0.15809368141736035,208823.2780592107,0
729,63706.14992152306,0.8199551897238246,0.1975792814481181,463444.2385831599,0
730,43106.97499217598,0.8073137642980068,0.19430726064022955,315922.91208757955,0
731,54529.553641008504,0.7947742360811854,0.2126046480948946,427002.1148601612,0
732,44701.0723752413,0.7651179369456731,0.13017279336177173,276823.28403762187,0
733,107255.77057249134,0.8081505731873814,0.07851378297284153,485742.73176866316,0
734,32596.472109676026,0.8102104669772731,0.23229893432630577,266671.5095504447,0
735,32640.16031099241,0.805336549877609,0.2630777367953998,292982.0125009254,1
736,28886.51939705284,0.8033411745844765,0.19768166634081524,214735.26718059494,0
