Store,WeekStart,Forecast_Demand,Demand_Uncertainty,Safety_Stock,Simulated_Inventory,Recommended_Inventory,Inventory_Coverage_Ratio,Volatility_Ratio,Combined_Risk_Score,Risk_Level,Recommended_Replenishment,Recommendation
347,2015-06-15,28727.464846215094,2429.4466448144135,4008.586963943782,23977.2,32736.051810158875,0.8346437852541329,0.08105856045958372,0.14006691845998212,LOW,8758.851810158874,NO ACTION
347,2015-06-22,33193.1017886044,2727.236375894105,4499.940020225273,24127.4,37693.04180882967,0.7268799449252806,0.0904278579836735,0.2183123959474056,MEDIUM,13565.64180882967,MONITOR INVENTORY
347,2015-06-29,27271.434291370668,2542.05074693642,4194.383732445093,24230.4,31465.818023815762,0.8884901227093537,0.08392930358347928,0.1032357051784962,LOW,7235.4180238157605,NO ACTION
347,2015-07-06,35269.71403747978,3898.567300945311,6432.636046559764,25246.800000000003,41702.35008403954,0.7158209440873603,0.1235346198629628,0.2359857250977366,MEDIUM,16455.55008403954,MONITOR INVENTORY
347,2015-07-13,28273.79460759055,3922.7516171687457,6472.54016832843,25224.600000000002,34746.33477591898,0.892154744352145,0.12441034917243471,0.11281478370522888,LOW,9521.734775918976,NO ACTION
347,2015-07-20,35215.41753100311,4090.7869964103497,6749.798544077076,25399.800000000003,41965.21607508019,0.7212693127275407,0.12884469945150276,0.23376489092617234,MEDIUM,16565.41607508019,MONITOR INVENTORY
348,2015-04-20,53692.192006668265,6418.813649473461,10591.04252163121,40214.4,64283.23452829948,0.7489804103174927,0.1276918447018672,0.21402126618831524,MEDIUM,24068.834528299478,MONITOR INVENTORY
348,2015-04-27,45036.975094112386,6909.368488991364,11400.45800683575,39497.0,56437.43310094814,0.8769905154034953,0.1399472058939436,0.12809080098573639,LOW,16940.43310094814,NO ACTION
348,2015-05-04,52719.83436743827,6487.243964119134,10703.95254079657,39005.4,63423.78690823484,0.7398619602661571,0.13305324830139692,0.22201260230410907,MEDIUM,24418.38690823484,MONITOR INVENTORY
348,2015-05-11,55569.25587026477,5040.292675033877,8316.482913805896,41658.600000000006,63885.738784070665,0.7496699271492604,0.09679235836122917,0.20426875850388648,MEDIUM,22227.13878407066,MONITOR INVENTORY
348,2015-05-18,44839.01035568761,4955.179941233229,8176.046903034828,39327.8,53015.05725872244,0.8770889385833972,0.1007975008260463,0.11627699323943584,LOW,13687.257258722435,NO ACTION
348,2015-05-25,56097.306630142615,6691.324102896238,11040.684769778793,42432.600000000006,67137.9913999214,0.7564106469453885,0.126154402094545,0.20835886776659152,MEDIUM,24705.3913999214,MONITOR INVENTORY
348,2015-06-01,43289.55312936927,9285.500489113847,15321.075807037847,40283.200000000004,58610.62893640711,0.9305524563770643,0.18440442644306007,0.10393460846897301,LOW,18327.42893640711,NO ACTION
348,2015-06-08,53609.94274840362,8792.289766228901,14507.278114277688,39467.200000000004,68117.22086268131,0.736191795339592,0.17821968148191716,0.23813164770686074,MEDIUM,28650.020862681304,MONITOR INVENTORY
348,2015-06-15,52375.171658385276,8303.637932657397,13701.002588884705,40899.0,66076.17424726998,0.7808852688209197,0.16242231707684582,0.20210700694840997,MEDIUM,25177.174247269984,MONITOR INVENTORY
348,2015-06-22,56447.85061879324,6968.334300007916,11497.75159501306,40163.0,67945.6022138063,0.7115062763191995,0.1388010716332528,0.2435859280665362,MEDIUM,27782.602213806298,MONITOR INVENTORY
348,2015-06-29,46321.61966376311,3874.368765790561,6392.708463554425,41611.200000000004,52714.32812731753,0.8983105578355238,0.0744870374474288,0.09352872074936196,LOW,11103.128127317526,NO ACTION
348,2015-07-06,60318.705991977455,6670.286719224806,11005.97308672093,44045.8,71324.67907869839,0.7302179195597831,0.1211518323059144,0.22519300599992614,MEDIUM,27278.87907869839,MONITOR INVENTORY
348,2015-07-13,48992.42670609033,7164.864333444621,11822.026150183623,43528.600000000006,60814.45285627395,0.8884760957266257,0.13168104342330553,0.11757104601835368,LOW,17285.852856273945,NO ACTION
348,2015-07-20,59359.53742147773,7060.336931289717,11649.555936628032,43340.600000000006,71009.09335810576,0.7301370914039218,0.1303228276727081,0.22800088431906715,MEDIUM,27668.493358105756,MONITOR INVENTORY
349,2015-04-20,53462.4895059609,6935.048155324274,11442.829456285051,40196.600000000006,64905.31896224595,0.7518654737452548,0.13802258211538834,0.21510094301293814,MEDIUM,24708.71896224594,MONITOR INVENTORY
349,2015-04-27,46801.701905516726,6986.812643592686,11528.240861927932,40033.0,58329.942767444656,0.8553748767687683,0.13962106549282213,0.1431239059097088,LOW,18296.942767444656,NO ACTION
349,2015-05-04,51230.78903258618,6317.438794057812,10423.77401019539,39071.8,61654.56304278157,0.7626624679769766,0.12935035077079246,0.20494137764735412,MEDIUM,22582.763042781567,MONITOR INVENTORY
349,2015-05-11,55960.97334232568,4170.524867048107,6881.366030629376,42154.0,62842.33937295505,0.7532749607862365,0.07914835824924053,0.19645203492440663,LOW,20688.33937295505,NO ACTION
349,2015-05-18,45616.613399821596,4477.0183064922385,7387.080205712193,40049.8,53003.69360553379,0.8779652195784582,0.08942902699124068,0.11225305439245147,LOW,12953.893605533784,NO ACTION
349,2015-05-25,55812.12342805576,4765.478456216819,7863.039452757751,41277.0,63675.162880813514,0.7395704994669812,0.09236094592565969,0.21000893415081107,MEDIUM,22398.162880813514,MONITOR INVENTORY
349,2015-06-01,44710.09819884239,6025.297800385746,9941.74137063648,40202.200000000004,54651.83956947887,0.8991749430118876,0.11989986220427233,0.10654749855296036,LOW,14449.639569478866,NO ACTION
349,2015-06-08,53962.355288474806,6243.950478930251,10302.518290234913,40330.600000000006,64264.87357870972,0.7473839824892475,0.12385534515093256,0.21398781580280649,MEDIUM,23934.27357870971,MONITOR INVENTORY
349,2015-06-15,47911.551829129974,5593.153612527847,9228.703460670948,41010.4,57140.25528980092,0.8559605864209535,0.10910702870545709,0.13355969811696966,LOW,16129.855289800922,NO ACTION
349,2015-06-22,57435.91220449741,6121.656386687073,10100.73303803367,41460.200000000004,67536.64524253107,0.7218515108175394,0.11812111638027936,0.2301402773418062,MEDIUM,26076.445242531066,MONITOR INVENTORY
349,2015-06-29,45853.642256978834,5607.091484599358,9251.700949588942,41723.0,55105.34320656778,0.9099168124130824,0.10751080190013869,0.0953114718808839,LOW,13382.343206567777,NO ACTION
349,2015-07-06,56708.93835974806,5666.410298122316,9349.57699190182,41764.4,66058.51535164988,0.7364694386457483,0.1085404851619526,0.21703353849656193,MEDIUM,24294.11535164988,MONITOR INVENTORY
349,2015-07-13,52378.33048570573,5314.164178557776,8768.37089462033,42358.200000000004,61146.70138032606,0.8086970242696021,0.10036619457026551,0.16402194138235818,LOW,18788.50138032606,NO ACTION
349,2015-07-20,57211.55836779106,5016.456219284682,8277.152761819725,42081.200000000004,65488.71112961079,0.7355366852529376,0.0953671705043522,0.21373447147424934,MEDIUM,23407.511129610786,MONITOR INVENTORY
350,2015-04-20,39897.089260480374,10411.92119239609,17179.66996745355,32437.0,57076.75922793392,0.8130167037556325,0.2567912246482989,0.2079256747655469,MEDIUM,24639.759227933922,MONITOR INVENTORY
350,2015-04-27,44827.91876971052,10950.059493750106,18067.598164687675,31907.0,62895.5169343982,0.7117662580748457,0.27454939652741045,0.2841284383058311,MEDIUM,30988.516934398198,MONITOR INVENTORY
350,2015-05-04,39372.78061119884,8167.260862737283,13475.980423516516,30208.800000000003,52848.76103471535,0.7672508654724702,0.21628825673942118,0.22781087119109716,MEDIUM,22639.96103471535,MONITOR INVENTORY
350,2015-05-11,45453.23899255842,7008.754258068987,11564.444525813828,34032.6,57017.68351837225,0.7487387203708804,0.16475389498466733,0.2253090642357839,MEDIUM,22985.083518372252,MONITOR INVENTORY
350,2015-05-18,33608.620820906675,8066.0477465732965,13308.978781845939,31472.2,46917.59960275261,0.9364323566774365,0.20503295598206153,0.10600723712041289,LOW,15445.399602752612,NO ACTION
350,2015-05-25,46467.83233763436,6824.246405281696,11260.006568714798,34022.8,57727.83890634916,0.7321796238049367,0.16046289912133502,0.23561313307294476,MEDIUM,23705.03890634916,MONITOR INVENTORY
350,2015-06-01,33753.30273531655,8180.28691428364,13497.473408568005,31792.0,47250.776143884555,0.9418930126424513,0.20584516643894413,0.10242844108196733,LOW,15458.776143884555,NO ACTION
350,2015-06-08,43542.558003259044,7853.040642536716,12957.51706018558,31600.800000000003,56500.07506344462,0.7257451433522755,0.19880612244086773,0.2516202363856675,MEDIUM,24899.27506344462,MONITOR INVENTORY
350,2015-06-15,34772.88879550511,7063.324400261784,11654.485260431942,32225.4,46427.37405593705,0.926739224615862,0.17534800251383775,0.10388694352304792,LOW,14201.974055937048,NO ACTION
350,2015-06-22,47166.69970966926,8418.058109405843,13889.795880519641,33174.0,61056.4955901889,0.7033351963185855,0.20300375256299133,0.26856648834588753,MEDIUM,27882.495590188897,MONITOR INVENTORY
350,2015-06-29,35166.64910783293,8144.764207759496,13438.860942803167,33336.8,48605.51005063609,0.9479663501000057,0.19545401376879593,0.09505975906063475,LOW,15268.710050636088,NO ACTION
350,2015-07-06,46502.56851228404,9062.491025282921,14953.11019171682,34015.8,61455.67870400086,0.7314821758934552,0.2131360373775227,0.25190328808783813,MEDIUM,27439.878704000854,MONITOR INVENTORY
350,2015-07-13,34709.12243486625,9021.963607404627,14886.239952217633,34048.8,49595.362387083886,0.9809755364427498,0.21197724694919354,0.0769102985748332,LOW,15546.562387083883,NO ACTION
350,2015-07-20,50179.95723560253,8948.622333447021,14765.226850187584,33994.0,64945.18408579011,0.6774417889675155,0.21059298307812016,0.28896864264617517,MEDIUM,30951.18408579011,MONITOR INVENTORY
351,2015-04-20,33424.46753542543,9164.043698971907,15120.672103303647,28689.0,48545.13963872907,0.8583233216682817,0.2555416696008061,0.17583617571244461,LOW,19856.139638729073,NO ACTION
351,2015-04-27,40724.84559585442,9367.234432673644,15455.936813911512,28487.4,56180.78240976593,0.6995090977803454,0.2630562124356352,0.28926049528444875,MEDIUM,27693.38240976593,MONITOR INVENTORY
351,2015-05-04,36602.06334668237,9288.949613205292,15326.76686178873,28429.800000000003,51928.8302084711,0.7767267033752319,0.2613862809644891,0.2347071919266844,MEDIUM,23499.0302084711,MONITOR INVENTORY
351,2015-05-11,41467.20491425514,6810.503407727416,11237.330622750236,31855.2,52704.53553700537,0.7682022471943647,0.17103652547094142,0.21356938460522715,MEDIUM,20849.335537005372,MONITOR INVENTORY
351,2015-05-18,31710.465976941796,7799.6041085429515,12869.34677909587,28911.800000000003,44579.81275603767,0.9117431456549129,0.21581787667438074,0.1265251610438752,LOW,15668.012756037664,NO ACTION
351,2015-05-25,43845.95377997581,6741.306747706022,11123.156133714936,31392.0,54969.10991369074,0.7159611616052138,0.17179680804551534,0.2503662292900049,MEDIUM,23577.109913690743,MONITOR INVENTORY
351,2015-06-01,30236.763141340714,7521.059078791147,12409.747480005391,28705.2,42646.510621346104,0.9493476489470294,0.20960826829399962,0.09833912622527932,LOW,13941.310621346103,NO ACTION
351,2015-06-08,38119.61225258854,6757.91912623011,11150.566558279681,28142.600000000002,49270.178810868216,0.7382708883165243,0.1921050400810191,0.24084189020273872,MEDIUM,21127.578810868214,MONITOR INVENTORY
351,2015-06-15,30937.14493578026,6153.112566010805,10152.635733917827,28594.600000000002,41089.780669698084,0.9242805067939223,0.17214754019320583,0.10464790730221615,LOW,12495.180669698082,NO ACTION
351,2015-06-22,40895.22629890826,6593.565044799366,10879.382323918953,28844.0,51774.60862282721,0.7053145956248205,0.18287519192343268,0.26114234063965547,MEDIUM,22930.60862282721,MONITOR INVENTORY
351,2015-06-29,30928.392977498963,6212.195827563718,10250.123115480133,29088.4,41178.516092979095,0.9405079669403582,0.17085012108094547,0.0928994594660329,LOW,12090.116092979093,NO ACTION
351,2015-07-06,42009.151269695096,6553.703755638237,10813.611196803091,29402.600000000002,52822.762466498185,0.6999094033401881,0.17831630551415828,0.2635583093161158,MEDIUM,23420.162466498183,MONITOR INVENTORY
351,2015-07-13,30878.58880184501,6525.306250795187,10766.755313812058,29423.600000000002,41645.34411565707,0.9528803336453617,0.17741693744600082,0.08620884768204704,LOW,12221.744115657068,NO ACTION
351,2015-07-20,41336.340535503594,6161.446333180768,10166.386449748266,29195.4,51502.72698525186,0.7062889366058954,0.16883334588820892,0.25624774814233586,MEDIUM,22307.326985251857,MONITOR INVENTORY
352,2015-04-20,42024.34429546031,8435.55350387079,13918.663281386802,30873.800000000003,55943.007576847114,0.7346646454001937,0.2185815417310675,0.25130921073918466,MEDIUM,25069.20757684711,MONITOR INVENTORY
352,2015-04-27,37038.27943983899,8492.271780860532,14012.248438419878,30820.800000000003,51050.527878258865,0.8321336861789708,0.22042962624878087,0.18363530754935473,LOW,20229.727878258862,NO ACTION
352,2015-05-04,37646.09281147485,5605.938369265228,9249.798309287626,29218.800000000003,46895.89112076248,0.7761442906259282,0.15348853119950795,0.20274555592170265,MEDIUM,17677.091120762474,MONITOR INVENTORY
352,2015-05-11,42528.62351574494,4754.188214967245,7844.410554695954,31900.600000000002,50373.034070440895,0.7500971666338969,0.11922504818009053,0.21069949781029929,MEDIUM,18472.434070440893,MONITOR INVENTORY
352,2015-05-18,32149.527207706687,6062.56472130402,10003.231790151633,29917.2,42152.75899785832,0.9305642290387535,0.16211583226515905,0.09723978935242028,LOW,12235.55899785832,NO ACTION
352,2015-05-25,43616.757313475304,5487.252705133973,9053.966963471055,31654.2,52670.72427694636,0.72573483105358,0.13867992759593287,0.23358959654127381,MEDIUM,21016.524276946362,MONITOR INVENTORY
352,2015-06-01,32753.037853627273,5956.708564019795,9828.56913063266,30217.4,42581.60698425993,0.9225831245040844,0.15770274249987873,0.10150263559710451,LOW,12364.20698425993,NO ACTION
352,2015-06-08,40459.78171075846,6069.266423272813,10014.28959840014,30282.2,50474.07130915861,0.7484518877655687,0.16033885050023614,0.22418533371417274,MEDIUM,20191.871309158607,MONITOR INVENTORY
352,2015-06-15,33368.6193169991,5150.520426778906,8498.358704185193,30876.800000000003,41866.978021184295,0.9253244704754781,0.13344700038291288,0.09230697078203923,LOW,10990.178021184292,NO ACTION
352,2015-06-22,42986.226251881635,5430.099968386104,8959.664947837071,31126.800000000003,51945.89119971871,0.7241110168082617,0.13956076354488361,0.23499051729768186,MEDIUM,20819.091199718707,MONITOR INVENTORY
352,2015-06-29,33374.85012324113,5312.036301331794,8764.859897197459,31206.0,42139.710020438586,0.9350154348189622,0.1361798705718591,0.08634315679828418,LOW,10933.710020438586,NO ACTION
352,2015-07-06,45421.62665277468,6577.759110568489,10853.302532438005,31897.4,56274.929185212684,0.7022513800273923,0.16497292219600315,0.2579159106396263,MEDIUM,24377.529185212683,MONITOR INVENTORY
352,2015-07-13,36630.01047777643,5891.938977676768,9721.699313166668,32505.0,46351.709790943096,0.8873871335559926,0.14501003482976202,0.12233201695973375,LOW,13846.709790943096,NO ACTION
352,2015-07-20,45835.71169331332,6461.060045895469,10660.749075727523,33117.4,56496.460769040845,0.7225239617001799,0.15607650469893092,0.24105617821955336,MEDIUM,23379.060769040843,MONITOR INVENTORY
353,2015-04-20,44537.531772711125,4191.9998707856175,6916.799786796269,37117.0,51454.331559507395,0.8333870001916495,0.09035212696684791,0.14373473795589975,LOW,14337.331559507395,NO ACTION
353,2015-04-27,42605.14759607837,4401.086873337839,7261.793341007435,36988.4,49866.940937085805,0.8681673949512296,0.09518847797337196,0.12083936692615083,LOW,12878.540937085803,NO ACTION
353,2015-05-04,50023.86538582694,6422.569319724516,10597.239377545451,37844.0,60621.104763372394,0.7565189076876532,0.13576935460785364,0.21116757100099887,MEDIUM,22777.104763372394,MONITOR INVENTORY
353,2015-05-11,44337.87697151706,6452.642320527819,10646.8598288709,37772.6,54984.73680038795,0.8519262215524068,0.1366629211762562,0.14465052126619207,LOW,17212.136800387954,NO ACTION
353,2015-05-18,50583.04314142351,6309.868355731887,10411.282786957614,38580.8,60994.32592838113,0.7627220033427641,0.130839554508603,0.20534646401264603,MEDIUM,22413.525928381125,MONITOR INVENTORY
353,2015-05-25,48004.03665831459,4762.596315736473,7858.28392096518,39854.8,55862.32057927977,0.8302385127250942,0.09559895050506284,0.1475127262439529,LOW,16007.520579279764,NO ACTION
353,2015-06-01,52087.41389079133,2567.4758518825392,4236.33515560619,38874.6,56323.74904639752,0.7463338472035899,0.05283605957375848,0.19341712482961465,LOW,17449.14904639752,NO ACTION
353,2015-06-08,53871.646553199505,2577.8080320303075,4253.383252850007,40553.4,58125.02980604951,0.7527781791475888,0.05085261471601015,0.18831105901149087,LOW,17571.62980604951,NO ACTION
353,2015-06-15,45019.57728496503,3680.091880646455,6072.151603066651,39850.600000000006,51091.728888031685,0.8851837889936989,0.07387777108794256,0.10253467903079355,LOW,11241.128888031679,NO ACTION
353,2015-06-22,52019.53621759358,3554.0713273652746,5864.217690152703,40074.8,57883.753907746286,0.7703798017800525,0.07094875238035422,0.18201876446806953,LOW,17808.953907746283,NO ACTION
353,2015-06-29,44804.82734729245,3905.6893971060513,6444.387505224984,38878.0,51249.214852517434,0.8677190004248369,0.08036811352654048,0.11670713376057634,LOW,12371.214852517434,NO ACTION
353,2015-07-06,52388.76773136483,3076.816685580509,5076.7475312078395,38495.0,57465.51526257267,0.7347949124780287,0.06394215738315125,0.20482620848032523,MEDIUM,18970.51526257267,MONITOR INVENTORY
353,2015-07-13,44909.34780502458,3058.8540337845416,5047.109155744493,38508.0,49956.45696076908,0.8574606820652073,0.06354739864515511,0.11884174214790141,LOW,11448.45696076908,NO ACTION
353,2015-07-20,48661.05883097206,2964.244296612538,4891.003089410688,38133.0,53552.06192038275,0.7836450935533054,0.06218748688249103,0.17010468057743355,LOW,15419.061920382752,NO ACTION
354,2015-04-20,47823.67073674421,12299.12382719463,20293.554314871137,38579.0,68117.22505161534,0.8066925730642153,0.25504287466641706,0.21182806125497444,MEDIUM,29538.225051615344,MONITOR INVENTORY
354,2015-04-27,42730.81786218216,12506.756210811285,20636.14774783862,38369.8,63366.96561002078,0.8979420923735287,0.26076249989963535,0.1496692853084205,LOW,24997.165610020777,NO ACTION
354,2015-05-04,48053.174955495575,10690.914970977305,17640.00970211255,36601.4,65693.18465760813,0.7616853628068982,0.2336722632681221,0.23692192501560783,MEDIUM,29091.78465760813,MONITOR INVENTORY
354,2015-05-11,55177.87647931035,9262.537359348858,15283.186642925615,41734.8,70461.06312223597,0.756368361070383,0.17755038690682803,0.22380726332278034,MEDIUM,28726.263122235963,MONITOR INVENTORY
354,2015-05-18,41143.80438322192,9383.168809984538,15482.228536474486,38109.4,56626.0329196964,0.9262488136741356,0.19697332017789915,0.11071782648147482,LOW,18516.6329196964,NO ACTION
354,2015-05-25,54921.90965882158,9334.779960806074,15402.386935330022,42047.4,70324.2965941516,0.7655851783232073,0.17760489277921726,0.21737184300752008,MEDIUM,28276.8965941516,MONITOR INVENTORY
354,2015-06-01,42963.9535859872,11413.570325859184,18832.391037667654,40097.0,61796.34462365485,0.9332707223917526,0.22771918748752643,0.11502625057203111,LOW,21699.344623654848,NO ACTION
354,2015-06-08,54708.44604171224,10504.455324607108,17332.351285601726,39411.600000000006,72040.79732731397,0.720393336888984,0.2132256558902883,0.2596923609447977,MEDIUM,32629.19732731396,MONITOR INVENTORY
354,2015-06-15,44555.45998594154,9533.053179158638,15729.537745611751,40238.600000000006,60284.99773155329,0.9031126603270706,0.18953051406676452,0.12468029199107993,LOW,20046.397731553283,NO ACTION
354,2015-06-22,57366.42712841347,10015.66541307499,16525.84793157373,40518.8,73892.2750599872,0.7063155582149045,0.19774851008568842,0.2649036622752733,MEDIUM,33373.47505998719,MONITOR INVENTORY
354,2015-06-29,44937.00713323045,8574.944858909199,14148.659017200178,41394.4,59085.666150430625,0.9211650405927739,0.16572183404343002,0.10490102179808725,LOW,17691.266150430623,NO ACTION
354,2015-07-06,58671.61645100974,9209.775350137481,15196.129327726843,41957.600000000006,73867.74577873659,0.715126027506575,0.1756015663457868,0.25209225064913354,MEDIUM,31910.14577873658,MONITOR INVENTORY
354,2015-07-13,43787.745385389484,9489.023237404363,15656.888341717198,41762.4,59444.63372710668,0.9537462966507229,0.181771607712284,0.08690907465817921,LOW,17682.23372710668,NO ACTION
354,2015-07-20,57479.43279555378,8351.316243563044,13779.671801879022,40957.200000000004,71259.1045974328,0.7125540042414645,0.16312279635449775,0.2501490359373241,MEDIUM,30301.904597432796,MONITOR INVENTORY
355,2015-04-20,57466.11772144937,11688.915358150216,19286.710340947855,43255.0,76752.82806239722,0.7527044059190893,0.21618615851393302,0.2379627634108174,MEDIUM,33497.828062397224,MONITOR INVENTORY
355,2015-04-27,53237.23081811942,12417.298266933914,20488.542140440957,42512.200000000004,73725.77295856038,0.7985426617180637,0.23367030202029374,0.21112122740344352,MEDIUM,31213.572958560377,MONITOR INVENTORY
355,2015-05-04,54545.21326206406,8503.347316400368,14030.523072060607,40151.4,68575.73633412467,0.7361122562137842,0.16942567016642743,0.2355491217002793,MEDIUM,28424.336334124666,MONITOR INVENTORY
355,2015-05-11,57661.86495928371,7133.206262497485,11769.790333120849,44007.0,69431.65529240455,0.7631907159276637,0.1296740293589199,0.20466870765831136,MEDIUM,25424.655292404554,MONITOR INVENTORY
355,2015-05-18,45599.67316572279,9039.774499399862,14915.627924009772,40615.600000000006,60515.30108973256,0.8906993664711329,0.17805522014989042,0.1299270095151741,LOW,19899.701089732553,NO ACTION
355,2015-05-25,58799.06256821186,8139.275172479018,13429.80403459038,42673.200000000004,72228.86660280224,0.7257462642452079,0.15258804443967675,0.23775402836025744,MEDIUM,29555.666602802237,MONITOR INVENTORY
355,2015-06-01,43800.4370943913,9004.98473069222,14858.224805642163,40204.0,58658.66190003346,0.9178903834534603,0.17918584679518895,0.11123248562113447,LOW,18454.66190003346,NO ACTION
355,2015-06-08,54873.75908887441,8659.876303004181,14288.795899956898,40020.600000000006,69162.55498883131,0.729321276043473,0.1731083752468315,0.24140761934361837,MEDIUM,29141.954988831305,MONITOR INVENTORY
355,2015-06-15,45561.54736638338,7265.70764504968,11988.417614331971,41063.4,57549.964980715355,0.9012731650615043,0.14155101905930206,0.11157409017473757,LOW,16486.564980715353,NO ACTION
355,2015-06-22,56233.58302206093,7254.501700093997,11969.927805155094,41049.8,68203.51082721603,0.7299872743996377,0.1413795282821158,0.23142276640488832,MEDIUM,27153.710827216026,MONITOR INVENTORY
355,2015-06-29,44748.76772736178,7308.410560215312,12058.877424355265,41018.600000000006,56807.64515171705,0.9166420011811643,0.14253846908895598,0.10111213989987175,LOW,15789.045151717044,NO ACTION
355,2015-07-06,60335.847145085296,11476.30959847285,18935.9108374802,42969.600000000006,79271.7579825655,0.7121736419259033,0.21366379204782637,0.2655775882662156,MEDIUM,36302.15798256549,MONITOR INVENTORY
355,2015-07-13,49262.64716044979,10736.373763209502,17715.016709295676,43966.600000000006,66977.66386974548,0.8924936546101467,0.1953550879660379,0.13386096816270865,LOW,23011.06386974547,NO ACTION
355,2015-07-20,60787.61235462164,11071.672713129969,18268.25997666445,45070.4,79055.87233128608,0.7414405378692807,0.1965222889192014,0.23994831016726392,MEDIUM,33985.47233128608,MONITOR INVENTORY
356,2015-04-20,39051.97031150166,7522.790500649786,12412.604326072145,29053.800000000003,51464.57463757381,0.7439778266819747,0.2071409729715159,0.2413578132140725,MEDIUM,22410.774637573806,MONITOR INVENTORY
356,2015-04-27,39570.92227134945,7871.730490601583,12988.355309492612,28671.4,52559.27758084206,0.7245572848515326,0.21963993360914594,0.25870188068667094,MEDIUM,23887.87758084206,MONITOR INVENTORY
356,2015-05-04,37242.75348884477,6248.162263151194,10309.467734199468,27885.2,47552.22122304424,0.7487416312639823,0.17925386264114854,0.22965701690755694,MEDIUM,19667.021223044238,MONITOR INVENTORY
356,2015-05-11,40288.60865330755,5022.717557922867,8287.48397057273,30351.600000000002,48576.09262388028,0.7533543851360637,0.1323875527596006,0.2123681962326356,MEDIUM,18224.492623880276,MONITOR INVENTORY
356,2015-05-18,32574.73794294566,6049.240833911859,9981.247375954566,29030.4,42555.985318900224,0.8911936621208272,0.1667008607228797,0.12617469473228488,LOW,13525.585318900223,NO ACTION
356,2015-05-25,41553.0793006231,4919.718310025481,8117.535211542043,30740.600000000002,49670.61451216515,0.7397911422545053,0.12803180965955072,0.22055574331971153,MEDIUM,18930.014512165148,MONITOR INVENTORY
356,2015-06-01,30653.66555111428,4997.221052745213,8245.4147370296,28704.600000000002,38899.08028814388,0.9364165584744096,0.13927303784745895,0.08629032042215094,LOW,10194.480288143877,NO ACTION
356,2015-06-08,35410.68842423585,3755.6930452314623,6196.893524631912,27573.800000000003,41607.581948867766,0.7786857931044314,0.10896410491789923,0.18760917630226775,LOW,14033.781948867763,NO ACTION
356,2015-06-15,33728.93261314887,3123.509617935137,5153.790869592976,28214.800000000003,38882.72348274184,0.8365162432979204,0.08856372167614548,0.14100774619429934,LOW,10667.92348274184,NO ACTION
356,2015-06-22,40312.262912224476,4469.136260695867,7374.074830148181,28795.4,47686.337742372656,0.7143086971500167,0.12416250541950082,0.23723266362083856,MEDIUM,18890.937742372655,MONITOR INVENTORY
356,2015-06-29,31743.017520486308,4333.410435211506,7150.127218098985,28888.0,38893.144738585295,0.9100584083210194,0.12000582761593759,0.09896086246006772,LOW,10005.144738585295,NO ACTION
356,2015-07-06,42932.44393026398,5297.050153937878,8740.1327539975,30363.600000000002,51672.57668426148,0.7072413592228805,0.13956316520933956,0.24679999810678555,MEDIUM,21308.97668426148,MONITOR INVENTORY
356,2015-07-13,35859.49612693441,4857.421160794409,8014.744915310775,30894.0,43874.24104224519,0.8615291160434131,0.1257829005190499,0.1346644889253258,LOW,12980.241042245187,NO ACTION
356,2015-07-20,42682.55484767952,4643.778301842869,7662.234198040734,30715.4,50344.78904572026,0.7196242143801725,0.12094983758877616,0.23254800121051206,MEDIUM,19629.389045720258,MONITOR INVENTORY
357,2015-04-20,49290.75573301278,11415.615719268064,18835.765936792304,36853.4,68126.52166980508,0.7476736652125869,0.24780597110210867,0.2509702256818217,MEDIUM,31273.121669805078,MONITOR INVENTORY
357,2015-04-27,51222.02169450493,11599.430072206138,19139.059619140127,36692.0,70361.08131364506,0.7163325223443161,0.2529037408090295,0.2744383566016876,MEDIUM,33669.08131364506,MONITOR INVENTORY
357,2015-05-04,46219.02951855557,9696.930339029981,15999.935059399468,35242.4,62218.96457795504,0.7625084379119476,0.22011963632510795,0.23227998435916908,MEDIUM,26976.56457795504,MONITOR INVENTORY
357,2015-05-11,52295.793380802774,7994.566780007538,13191.035187012438,39340.0,65486.82856781521,0.7522593588653976,0.1625738033555168,0.22219058980087666,MEDIUM,26146.82856781521,MONITOR INVENTORY
357,2015-05-18,37366.87552631674,8895.473619581298,14677.531472309141,35753.0,52044.406998625884,0.9568099953880244,0.19904284663287106,0.08994585721824426,LOW,16291.406998625884,NO ACTION
357,2015-05-25,52953.73741298031,7854.228776058588,12959.47748049667,38446.0,65913.21489347698,0.726029962723196,0.16343398587231103,0.2408092218554561,MEDIUM,27467.21489347698,MONITOR INVENTORY
357,2015-06-01,37526.67448454544,9018.746637791019,14880.93195235518,36175.0,52407.60643690062,0.9639809681216998,0.19944705764292509,0.0850474396076877,LOW,16232.60643690062,NO ACTION
357,2015-06-08,48917.618768515815,9124.692921773685,15055.74332092658,36235.4,63973.362089442395,0.7407433336334373,0.20145367064856323,0.24191576765116288,MEDIUM,27737.962089442393,MONITOR INVENTORY
357,2015-06-15,40253.710166385084,8157.026030770453,13459.092950771246,36921.200000000004,53712.803117156334,0.9172123475672068,0.17674454851457597,0.11097472125732802,LOW,16791.60311715633,NO ACTION
357,2015-06-22,52263.864691936426,8136.670510718749,13425.506342685936,36901.200000000004,65689.37103462237,0.7060557082318739,0.17639904416590788,0.25868071748746063,MEDIUM,28788.171034622363,MONITOR INVENTORY
